,average_score,first_token,group_tokens,pair_score,Need_normalize
90028,0.8969795438415242,$,"('$', '520', 'million')",0.9253526642760715,True
90029,0.9187282608976955,520,"('520', 'million', 'IT')",0.7938816519359669,True
90679,0.8268590459480389,T-shaped,"('T-shaped', 'LED', 'headlamps')",0.9026262907813756,True
90702,0.914111594480524,additional,"('additional', '$', '1,000')",0.9392627297861099,True
90995,0.8899358699882092,$,"('$', '2,500', 'extra')",0.9363974647592452,True
91390,0.8627699259755467,85,"('85', 'cubic', 'feet')",0.9163390523833788,True
91616,0.9008117393679956,gets,"('gets', '20', 'miles')",0.9214672096396628,True
91618,0.935050786153676,miles,"('miles', 'per', 'gallon')",0.924965215163142,True
92320,0.9175873402911752,$,"('$', '9', 'million')",0.9032558541632252,True
92353,0.8337891722461352,sale,"('sale', 'price', 'vs.')",0.9024220823947892,True
92365,0.8926650334631072,below,"('below', '$', '100,000')",0.9048019625019044,True
92520,0.9034023342749444,vs.,"('vs.', '$', '14,500')",0.9087252194550048,True
93444,0.9057618649662782,above,"('above', '500,000', 'vehicles')",0.9243234189697574,True
94297,0.8628521869251828,$,"('$', '244,600', 'Flying')",0.9221156870167252,True
94372,0.9255316201308956,Flying,"('Flying', 'Spur', 'V8')",0.9329604916078436,True
94373,0.8441730324450273,Spur,"('Spur', 'V8', 'S')",0.9256600840812076,True
94374,0.9292260296508964,V8,"('V8', 'S', 'edition')",0.9228339049015424,True
95081,0.9342459385439564,plus,"('plus', 'plush', 'leather')",0.9421341128335876,True
95082,0.9042345268370388,plush,"('plush', 'leather', 'pillows')",0.918855988069712,True
95142,0.9152165408596408,engine-spun,"('engine-spun', 'aluminum', 'trim')",0.930836854559051,True
95154,0.8735412967284399,optional,"('optional', 'two-tone', 'seats')",0.9397191768540756,True
95302,0.8524634629163459,Frog,"('Frog', 'green', ';')",0.9038778558843442,True
95304,0.850351853935128,;,"(';', 'banana', 'peel')",0.9407206028095729,True
95305,0.8838551586035037,banana,"('banana', 'peel', 'yellow')",0.9601240198822656,True
95431,0.9299195856462616,gold,"('gold', 'hood', 'ornament')",0.8607432659775816,True
96164,0.9161249647745084,19th,"('19th', 'century', 'include')",0.912750882231652,True
96225,0.8766416793542668,sweetened,"('sweetened', 'canned', 'fruit')",0.9187726233150584,True
96879,0.9103379559619276,$,"('$', '100', 'million')",0.9326081239876766,True
96991,0.9169951958911452,$,"('$', '25', 'billion')",0.913695421468757,True
97058,0.8963130865579862,$,"('$', '12.5', 'million')",0.9397476491383284,True
97240,0.8476908235986372,Jan.,"('Jan.', '1', 'deadline')",0.9036417926954141,True
97264,0.8731359290430923,hit,"('hit', '$', '6,000')",0.9027805881316204,True
97417,0.8953592051678692,at,"('at', '50', 'cents')",0.9179608033887996,True
97678,0.8787457174636355,data,"('data', 'compiled', 'by')",0.9026463934419301,True
98172,0.9095455929837276,$,"('$', '150', 'million')",0.91148043038461,True
98572,0.7546953760403262,HDR,"('HDR', 'Global', 'Trading')",0.9052921559687976,True
98573,0.9044233786388362,Global,"('Global', 'Trading', 'Ltd.')",0.9174269449045452,True
98995,0.8676087777601705,almost,"('almost', '4,000', 'percent')",0.9226841031016396,True
99123,0.9185543100621428,$,"('$', '1', 'billion')",0.9701080237175946,True
99133,0.9196561569395488,$,"('$', '1', 'billion')",0.9037290810496148,True
99134,0.8586374088067017,1,"('1', 'billion', 'for')",0.919272188037986,True
99322,0.8567520766973791,digital,"('digital', 'purchases', 'within')",0.9046301039656318,True
99352,0.8994072949972135,scored,"('scored', '$', '35')",0.9037337700803076,True
100171,0.8645338319036394,sudden,"('sudden', 'price', 'spike')",0.9041443781925006,True
100426,0.9357591537964028,record,"('record', 'levels.The', 'average')",0.8600252924666881,True
100725,0.9215221794926428,$,"('$', '7.3', 'billion')",0.8820218136731747,True
101228,0.8983355845179162,dropped,"('dropped', '9.3', 'percent')",0.9049839794898724,True
101469,0.8274984182251099,JPMorgan,"('JPMorgan', 'Chase', '&')",0.92258539338386,True
101931,0.9235755211936376,fell,"('fell', '4', 'percent')",0.8417765264909297,True
101954,0.8216678247184868,dropped,"('dropped', 'almost', '8')",0.9165509266308868,True
101955,0.9044288712908672,almost,"('almost', '8', 'percent')",0.9061589911345632,True
101968,0.9026068101676096,Pittsburgh,"('Pittsburgh', 'Medical', 'Center')",0.9026498727401536,True
102005,0.8781054371233115,medical,"('medical', 'records', 'systems')",0.904761254742682,True
102077,0.9067783053732228,100,"('100', 'workstations', 'infected')",0.9060706358584704,True
102661,0.8754651387392328,$,"('$', '53', 'billion')",0.9395602762415826,True
102695,0.9077064312399666,$,"('$', '620', 'million')",0.9010988168924956,True
102746,0.9112911444814664,$,"('$', '3', 'billion')",0.922053619933086,True
102764,0.9133669020817792,$,"('$', '8.5', 'billion')",0.9005545968813166,True
102774,0.8993805762918109,reinsurer,"('reinsurer', 'Munich', 'Re.The')",0.9039633222579346,True
102828,0.8909265944768967,$,"('$', '2.1', 'billion')",0.9582399717196154,True
102882,0.894038071930231,surged,"('surged', '33', 'percent')",0.9170846528935236,True
102890,0.9358666845889912,climbed,"('climbed', '15', 'percent')",0.946800423444001,True
103090,0.9143166885671079,Commercial,"('Commercial', 'Officer', 'Vincent')",0.9058406287135146,True
103550,0.9125696620580958,advertising,"('advertising', 'giant', 'WPP')",0.9032928661341044,True
103551,0.9259271576506796,giant,"('giant', 'WPP', 'Plc')",0.9248630475712224,True
103664,0.9073243617504514,$,"('$', '1', 'million')",0.9091511535704188,True
104669,0.929178889554212,1971,"('1971', 'Cypress', 'Green')",0.9296817629003978,True
104670,0.9187691373902864,Cypress,"('Cypress', 'Green', 'P1800')",0.9141190620783344,True
104671,0.9367746549563924,Green,"('Green', 'P1800', 'coupe')",0.9488563202058408,True
104746,0.8911023519068222,42,"('42', 'percent', 'over')",0.9172414272716876,True
105264,0.8784381017026915,manual,"('manual', 'transmission', ';')",0.9241104324373832,True
105737,0.9159650499257872,Peddie,"('Peddie', 'Research', '.The')",0.9074586577341912,True
105801,0.9289489878399186,climbed,"('climbed', '45', 'percent')",0.8863891588244966,True
106184,0.9191835732876223,20,"('20', '%', 'NAV')",0.8819044503049155,True
106452,0.8977788586980398,contemporary,"('contemporary', 'vehicles', 'both')",0.9053905969735992,True
106677,0.8310009428814384,numerous,"('numerous', 'vehicles', 'throughout')",0.9025783469575518,True
107007,0.8897632177057498,under,"('under', '$', '3,000')",0.9196975474812171,True
107301,0.8430267902277135,$,"('$', '6,500', 'for')",0.9397616263932518,True
107306,0.9173316000056396,900,"('900', 'Monza', 'five')",0.9010854303988268,True
108027,0.9211898601535079,white,"('white', 'AMG', 'S65')",0.917479021824336,True
108126,0.899061219873966,thin,"('thin', 'spokes', 'polished')",0.9050829866288712,True
108311,0.9344910547418108,heated,"('heated', 'rear', 'seats')",0.9450443728665144,True
109756,0.8775237309137085,621,"('621', 'horsepower', ';')",0.9169341001614464,True
109786,0.9000384949049506,Cabriolet,"('Cabriolet', ';', '75')",0.9045628769826588,True
109845,0.9287945038672311,JPMorgan,"('JPMorgan', 'Chase', '&')",0.9291439881213605,True
111121,0.7852204411648512,plug-in,"('plug-in', 'electric', 'sedan')",0.9194733033545636,True
111151,0.8625867520881191,producing,"('producing', 'total', 'system')",0.9052841694704444,True
111359,0.9315781241524016,AMG,"('AMG', 'GT', 'C')",0.8406006653122038,True
111507,0.8496470416308426,Corvette,"('Corvette', 'V8', 'engine')",0.9029906528836028,True
111584,0.8171071979659279,Huracán,"('Huracán', 'Spyder', 'rear-wheel')",0.9171134346363762,True
112955,0.8267004540306446,Shanghai,"('Shanghai', 'Composite', 'Index')",0.9248024482235028,True
112968,0.8562704938288135,April,"('April', '11', 'amid')",0.9214147554228796,True
113013,0.90434343714372,almost,"('almost', '10', '%')",0.9249160181258812,True
113202,0.9207070073571796,below,"('below', '$', '2,000')",0.8421298676575883,True
113957,0.7782755581544051,gross,"('gross', 'premium', 'income')",0.902528303511203,True
113969,0.8295755043077756,full-year,"('full-year', 'sales', 'forecast')",0.91892468132822,True
114125,0.9199332309756596,underwrites,"('underwrites', 'approximately', '$')",0.9135097206468704,True
114192,0.9034618760831812,between,"('between', '$', '8.5')",0.9261410824156888,True
114589,0.9125389145600722,represented,"('represented', '70', 'percent')",0.9562906927114272,True
114606,0.9208483045553768,26,"('26', 'by', 'ratings')",0.9092520366987794,True
115020,0.8984355160894092,two,"('two', 'weeks', 'later')",0.9185228179613244,True
115287,0.9109910649321028,represents,"('represents', '4', 'percent')",0.9177574498762568,True
115464,0.8880578224425508,FedEx,"('FedEx', 'fell', '1.7')",0.9051344964304008,True
115740,0.9154762880084956,"200,000","('200,000', 'computers', 'worldwide')",0.9029075127596006,True
116168,0.9127027890199656,$,"('$', '10', 'billion')",0.9069100676368286,True
116359,0.9177963517456896,10,"('10', 'billion', 'by')",0.938578868549408,True
116366,0.9327573484244353,3.4,"('3.4', 'billion', 'currently.A')",0.8835095442067669,True
116409,0.9129599857493071,28,"('28', 'percent', 'growth')",0.9069668910475994,True
116555,0.9203557224807049,increased,"('increased', '50', 'percent')",0.8363932398646088,True
116832,0.9045406999939674,$,"('$', '100', 'million')",1.0,True
116846,0.9338280511648908,$,"('$', '50', 'million')",0.938826264686354,True
116912,0.934812425083564,$,"('$', '5', 'million')",0.9115510149200058,True
117039,0.934136582539593,$,"('$', '5', 'billion')",0.922693453532164,True
117126,0.911455132711833,$,"('$', '150', 'million')",0.969476145647956,True
117163,0.9126819152393154,$,"('$', '30', 'billion')",0.9290968959699478,True
117224,0.9073784864184852,$,"('$', '100', 'million')",0.9031185412626486,True
117252,0.9033513142638758,exceed,"('exceed', '$', '400')",0.9152562303303066,True
117253,0.9015980140867106,$,"('$', '400', 'million')",0.991968775871923,True
117736,0.8305160273055172,per,"('per', 'computer', 'infected')",0.9207876532201054,True
117744,0.8817417986546042,$,"('$', '1,000', 'each')",0.904431351597906,True
118242,0.9024802314997744,40,"('40', 'percent', 'by')",0.9225979610727028,True
118500,0.9286222262207924,silver,"('silver', 'Audi', 'rings')",0.8522151243739776,True
119863,0.9380114580880808,100,"('100', 'million', 'units')",0.9135776660932952,True
121265,0.8823457761510961,network.Bitcoin,"('network.Bitcoin', 'gold', 'faces')",0.9161431072266892,True
121807,0.9065900482937621,$,"('$', '300', 'within')",0.9109396194469652,True
122099,0.8962832158220935,$,"('$', '10', 'million')",0.9550560654178964,True
122139,0.9022069180165802,$,"('$', '10', 'million')",0.917175777060494,True
122140,0.9352854517906052,10,"('10', 'million', 'threshold')",0.8943691698106301,True
122348,0.9207155062573495,$,"('$', '100', 'million')",0.907629516294111,True
122828,0.8580505285072612,black,"('black', 'triangle', 'shape')",0.9161303094742554,True
124622,0.917185211212164,$,"('$', '400', 'million')",0.9090802761427826,True
124814,0.8164636354180466,average,"('average', 'sale', 'price')",0.9183438948777328,True
124939,0.866816256542383,slightly,"('slightly', 'below', 'initial')",0.9222520163060964,True
124968,0.9350542662490091,250,"('250', 'GT', 'California')",0.919013803281311,True
125002,0.8841084143034227,137,"('137', 'lots', 'sold')",0.9054827947524472,True
125008,0.8822242498879579,83,"('83', 'percent', 'sell-through')",0.9440906192105104,True
125073,0.9161937183607928,"100,000","('100,000', 'dropped', '15')",0.9012226126436156,True
125074,0.8609285634157324,dropped,"('dropped', '15', 'points')",0.9376276850232584,True
125079,0.9301389874705726,72,"('72', 'percent', 'sold')",0.8867909612541997,True
125424,0.9113412503356519,optional,"('optional', 'rev', 'counter')",0.9301539248062892,True
125460,0.9375437835183325,mm,"('mm', 'fixed-tube', 'diameter')",0.9435463711961204,True
125552,0.895661493541148,costs,"('costs', '$', '850.The')",0.9231299911475668,True
125569,0.9399621913096792,optional,"('optional', 'knobby', 'tires')",0.942809021901275,True
125575,0.7933701758726086,19-inch,"('19-inch', 'alloy', 'front')",0.9196299862350192,True
125596,0.8935541406457435,BMW,"('BMW', 'R', '68')",0.9273350310245044,True
125718,0.9198336990153836,extra.The,"('extra.The', 'saddle-leather', 'brown')",0.8217161563109804,True
125802,0.8868265281208492,prior,"('prior', 'R', 'nineT')",0.9214606028548266,True
125829,0.8646761257620749,speedometer,"('speedometer', 'version', 'shows')",0.9036654033542572,True
125997,0.9212011862837142,$,"('$', '400', 'optional')",0.9141071257978624,True
126072,0.8712582117300811,R,"('R', 'nineT', 'by')",0.9035242642328029,True
126075,0.9255647029234652,nearly,"('nearly', 'five', 'pounds')",0.9396461063903512,True
126087,0.8792936091707948,nineT,"('nineT', 'by', 'inches')",0.9026332141794646,True
126143,0.921365716763856,West,"('West', 'Side', 'Highway')",0.7796944639115306,True
126313,0.8850263588638566,BMW,"('BMW', 'official', 'accessories')",0.9032377459743562,True
127635,0.8791754826057753,feature,"('feature', 'eight', 'inches')",0.9201934732241536,True
127785,0.90247096108961,roughly,"('roughly', '$', '5,000')",0.9213008673695608,True
127804,0.8923472489085307,commercial,"('commercial', 'production', 'within')",0.9046342964676964,True
128649,0.8578366194600535,West,"('West', 'Coast', 'carried')",0.9024809479224,True
129145,0.9300652306334865,increased,"('increased', '50', 'percent')",0.8349631787357602,True
129465,0.8236526931454029,entire,"('entire', 'data', 'servers')",0.902649188762963,True
129528,0.8155518478015171,unknown,"('unknown', 'entities', '-')",0.9040896679230338,True
130144,0.906278686746394,since,"('since', 'Feb.', '10')",0.9034508953996516,True
130255,0.8689208373468076,95,"('95', 'percent', 'certain')",0.9046665218474262,True
130415,0.8551584262276833,Place,"('Place', 'de', 'la')",0.9258809726880188,True
130732,0.8953305422049055,deep,"('deep', 'window', 'alcoves')",0.90473512292524,True
131854,0.9050119569676348,base,"('base', 'model', 'costs')",0.9212160089241236,True
131981,0.8987538774036017,absentee,"('absentee', 'cup', 'holders')",0.9235840764047544,True
132420,0.9186963891248152,911,"('911', 'GT3', 'RS')",0.7899360302141208,True
132678,0.8582674954531595,10,"('10', 'percent', 'weight')",0.9041475772840892,True
133909,0.9134618208590524,120s,"('120s', 'cost', 'roughly')",0.901656715553306,True
133910,0.919159313480572,cost,"('cost', 'roughly', '£1,000')",0.9302479486215098,True
134876,0.9109034739920536,$,"('$', '8', 'million')",0.9104157527983036,True
135255,0.8744032845554237,fell,"('fell', '2.8', 'percent')",0.9420771694116988,True
135375,0.9188348715471246,monitors,"('monitors', 'blood', 'sugar')",0.9168806093345856,True
135793,0.9330935212602888,$,"('$', '3', 'billion')",0.91036430702751,True
135813,0.8946998500987059,generate,"('generate', '$', '850')",0.9189342295427608,True
135814,0.9151234973949424,$,"('$', '850', 'million')",0.9313718003269148,True
136270,0.8912748242255427,private,"('private', 'plunge', 'pools')",0.9027585438796007,True
136637,0.9111538553856268,"1,435","('1,435', 'per', 'night')",0.9150304259379736,True
137399,0.8807172173823702,demanded,"('demanded', '$', '300')",0.9195696549194214,True
137419,0.8936813661315178,by,"('by', '50', 'percent')",0.9050705018298352,True
137701,0.9050692787673166,A,"('A', '1971', 'Nissan')",0.907480902462877,True
137752,0.900692685058734,and,"('and', '130', 'pound-feet')",0.9048473227546984,True
137896,0.88239539753213,50,"('50', 'times', 'from')",0.9049104997882736,True
138833,0.929817074760202,$,"('$', '450', 'million')",0.8809429438975217,True
139004,0.9005579076999071,Grand,"('Grand', 'European', 'Hotel')",0.90501113334287,True
139455,0.8198065905426297,marble,"('marble', 'entrance', 'hall')",0.916489046710846,True
139491,0.9003823315052553,ownership,"('ownership', 'estimates', '1,000')",0.9027836150466292,True
139492,0.9355305668689802,estimates,"('estimates', '1,000', 'bottles')",0.9229797108843952,True
139908,0.8852135101241013,per,"('per', 'person', 'per')",0.9201952439999564,True
140506,0.8255551168801047,$,"('$', '625,000', 'today')",0.9039699132765804,True
140726,0.9256304389694852,911,"('911', 'range', 'during')",0.9134068890078304,True
140837,0.867629394422823,$,"('$', '1.45', 'billion')",0.9382292569054412,True
141338,0.8920749242077869,British,"('British', 'bicycle', 'manufacturer')",0.9051998015563244,True
141774,0.901884566120034,1984,"('1984', 'Harley', 'Shovelhead')",0.9028321397404594,True
